ast,sdc,mark
lirj,128970,100
lirj,123574,99
lirj,958376,96
lirj,418441,91
lirj,521522,88
lirj,222278,87
lirj,847811,63
lirj,231800,100
lirj,127890,34
lirj,756598,100
lirj,247967,25
lirj,592100,100
lirj,445278,85
lirj,193426,91
lirj,278226,19
umnf,925104,95
umnf,836671,97
umnf,979951,47
umnf,310780,100
umnf,869196,82
umnf,233385,100
umnf,555922,53
umnf,517185,53
umnf,748462,95
umnf,431713,100
umnf,553852,84
umnf,258163,58
umnf,993047,89
umnf,405672,53
umnf,584645,82
umnf,363790,82
umnf,194196,89
anpf,428897,100.00
anpf,466691,100.00
anpf,172631,100.00
anpf,951965,100.00
anpf,315114,100.00
anpf,185085,0.00
anpf,156945,100.00
anpf,830804,100.00
anpf,961981,0.00
anpf,892732,100.00
anpf,566291,100.00
anpf,983223,100.00
anpf,452620,100.00
anpf,953999,100.00
anpf,984612,0.00
anpf,693920,0.00
anpf,331613,100.00
anpf,246870,100.00
anpf,130401,100.00
anpf,949933,0.00
anpf,827644,0.00
anpf,556099,100.00
anpf,276992,100.00
anpf,773600,100.00
anpf,228079,100.00
anpf,411094,100.00
anpf,882265,0.00
anpf,644453,100.00
anpf,331496,0.00
anpf,478273,100.00
anpf,116096,0.00
anpf,139792,100.00
anpf,373375,100.00
anpf,367948,0.00
anpf,594660,100.00
anpf,816481,100.00
anpf,423136,0.00
anpf,535624,0.00
anpf,744029,0.00
anpf,573432,0.00
anpf,677167,100.00
anpf,698499,0.00
anpf,768442,0.00
anpf,370819,100.00
anpf,355979,100.00
anpf,449058,0.00
anpf,491708,100.00
anpf,211587,100.00
anpf,149521,0.00
anpf,345995,0.00
anpf,762232,0.00
anpf,257334,100.00
anpf,450041,0.00
anpf,512410,0.00
anpf,308131,100.00
anpf,559932,0.00
anpf,723664,100.00
anpf,804534,100.00
anpf,862167,100.00
anpf,199655,0.00
anpf,712422,100.00
anpf,419781,100.00
anpf,221151,0.00
anpf,257376,100.00
anpf,693901,100.00
anpf,724477,100.00
anpf,131725,0.00
anpf,656197,100.00
anpf,215743,100.00
anpf,727858,100.00
anpf,225755,100.00
anpf,215162,0.00
anpf,874335,100.00
anpf,671403,100.00
anpf,980166,0.00
anpf,469385,0.00
anpf,606148,100.00
anpf,993688,0.00
anpf,660065,0.00
anpf,304460,100.00
anpf,718775,0.00
anpf,663816,100.00
anpf,564136,100.00
anpf,165785,0.00
anpf,396093,0.00
anpf,257127,0.00
anpf,360107,100.00
anpf,712104,0.00
anpf,705041,0.00
anpf,875418,100.00
anpf,750263,100.00
iezo,428897,100.00
iezo,466691,66.67
iezo,172631,100.00
iezo,951965,66.67
iezo,315114,100.00
iezo,185085,0.00
iezo,156945,100.00
iezo,830804,66.67
iezo,961981,0.00
iezo,892732,33.33
iezo,566291,66.67
iezo,983223,100.00
iezo,452620,66.67
iezo,953999,100.00
iezo,984612,0.00
iezo,693920,0.00
iezo,331613,100.00
iezo,246870,100.00
iezo,130401,33.33
iezo,949933,0.00
iezo,827644,0.00
iezo,556099,100.00
iezo,276992,66.67
iezo,773600,66.67
iezo,228079,66.67
iezo,411094,100.00
iezo,882265,0.00
iezo,644453,100.00
iezo,331496,0.00
iezo,478273,100.00
iezo,116096,0.00
iezo,139792,0.00
iezo,373375,0.00
iezo,367948,0.00
iezo,594660,0.00
iezo,816481,100.00
iezo,423136,0.00
iezo,535624,0.00
iezo,744029,0.00
iezo,573432,0.00
iezo,677167,100.00
iezo,698499,0.00
iezo,768442,0.00
iezo,370819,0.00
iezo,355979,100.00
iezo,449058,0.00
iezo,491708,100.00
iezo,211587,100.00
iezo,149521,0.00
iezo,345995,0.00
iezo,762232,0.00
iezo,257334,33.33
iezo,450041,0.00
iezo,512410,0.00
iezo,308131,100.00
iezo,559932,0.00
iezo,723664,66.67
iezo,804534,100.00
iezo,862167,100.00
iezo,199655,0.00
iezo,712422,33.33
iezo,419781,100.00
iezo,221151,0.00
iezo,257376,100.00
iezo,693901,66.67
iezo,724477,100.00
iezo,131725,0.00
iezo,656197,100.00
iezo,215743,100.00
iezo,727858,100.00
iezo,225755,66.67
iezo,215162,0.00
iezo,874335,100.00
iezo,671403,100.00
iezo,980166,0.00
iezo,469385,0.00
iezo,606148,66.67
iezo,993688,0.00
iezo,660065,0.00
iezo,304460,66.67
iezo,718775,0.00
iezo,663816,100.00
iezo,564136,66.67
iezo,165785,0.00
iezo,396093,0.00
iezo,257127,0.00
iezo,360107,33.33
iezo,712104,0.00
iezo,705041,0.00
iezo,875418,100.00
iezo,750263,100.00
qdme,428897,100.00
qdme,466691,50.00
qdme,172631,0.00
qdme,951965,100.00
qdme,315114,50.00
qdme,185085,0.00
qdme,156945,100.00
qdme,830804,50.00
qdme,961981,0.00
qdme,892732,50.00
qdme,566291,50.00
qdme,983223,50.00
qdme,452620,50.00
qdme,953999,50.00
qdme,984612,0.00
qdme,693920,0.00
qdme,331613,100.00
qdme,246870,50.00
qdme,130401,50.00
qdme,949933,0.00
qdme,827644,0.00
qdme,556099,100.00
qdme,276992,50.00
qdme,773600,50.00
qdme,228079,0.00
qdme,411094,0.00
qdme,882265,0.00
qdme,644453,50.00
qdme,331496,0.00
qdme,478273,50.00
qdme,116096,0.00
qdme,139792,0.00
qdme,373375,50.00
qdme,367948,50.00
qdme,594660,0.00
qdme,816481,50.00
qdme,423136,0.00
qdme,535624,0.00
qdme,744029,0.00
qdme,573432,0.00
qdme,677167,50.00
qdme,698499,0.00
qdme,768442,0.00
qdme,370819,100.00
qdme,355979,100.00
qdme,449058,0.00
qdme,491708,50.00
qdme,211587,50.00
qdme,149521,0.00
qdme,345995,50.00
qdme,762232,0.00
qdme,257334,50.00
qdme,450041,0.00
qdme,512410,0.00
qdme,308131,50.00
qdme,559932,0.00
qdme,723664,0.00
qdme,804534,100.00
qdme,862167,50.00
qdme,199655,50.00
qdme,712422,0.00
qdme,419781,50.00
qdme,221151,0.00
qdme,257376,0.00
qdme,693901,50.00
qdme,724477,0.00
qdme,131725,0.00
qdme,656197,50.00
qdme,215743,100.00
qdme,727858,50.00
qdme,225755,0.00
qdme,215162,50.00
qdme,874335,50.00
qdme,671403,100.00
qdme,980166,0.00
qdme,469385,0.00
qdme,606148,50.00
qdme,993688,0.00
qdme,660065,0.00
qdme,304460,50.00
qdme,718775,0.00
qdme,663816,100.00
qdme,564136,0.00
qdme,165785,0.00
qdme,396093,0.00
qdme,257127,0.00
qdme,360107,0.00
qdme,712104,0.00
qdme,705041,0.00
qdme,875418,50.00
qdme,750263,50.00
agkh,428897,100.00
agkh,466691,100.00
agkh,172631,100.00
agkh,951965,100.00
agkh,315114,100.00
agkh,185085,100.00
agkh,156945,100.00
agkh,830804,100.00
agkh,961981,0.00
agkh,892732,100.00
agkh,566291,100.00
agkh,983223,100.00
agkh,452620,100.00
agkh,953999,100.00
agkh,984612,0.00
agkh,693920,0.00
agkh,331613,100.00
agkh,246870,100.00
agkh,130401,100.00
agkh,949933,0.00
agkh,827644,0.00
agkh,556099,100.00
agkh,276992,100.00
agkh,773600,100.00
agkh,228079,0.00
agkh,411094,0.00
agkh,882265,0.00
agkh,644453,100.00
agkh,331496,0.00
agkh,478273,100.00
agkh,116096,100.00
agkh,139792,0.00
agkh,373375,100.00
agkh,367948,100.00
agkh,594660,100.00
agkh,816481,100.00
agkh,423136,0.00
agkh,535624,0.00
agkh,744029,0.00
agkh,573432,0.00
agkh,677167,100.00
agkh,698499,100.00
agkh,768442,0.00
agkh,370819,100.00
agkh,355979,100.00
agkh,449058,0.00
agkh,491708,100.00
agkh,211587,100.00
agkh,149521,0.00
agkh,345995,100.00
agkh,762232,100.00
agkh,257334,100.00
agkh,450041,0.00
agkh,512410,0.00
agkh,308131,100.00
agkh,559932,0.00
agkh,723664,100.00
agkh,804534,100.00
agkh,862167,100.00
agkh,199655,100.00
agkh,712422,100.00
agkh,419781,100.00
agkh,221151,0.00
agkh,257376,100.00
agkh,693901,100.00
agkh,724477,100.00
agkh,131725,0.00
agkh,656197,100.00
agkh,215743,100.00
agkh,727858,100.00
agkh,225755,100.00
agkh,215162,100.00
agkh,874335,100.00
agkh,671403,100.00
agkh,980166,0.00
agkh,469385,0.00
agkh,606148,100.00
agkh,993688,0.00
agkh,660065,0.00
agkh,304460,100.00
agkh,718775,0.00
agkh,663816,100.00
agkh,564136,100.00
agkh,165785,0.00
agkh,396093,0.00
agkh,257127,0.00
agkh,360107,0.00
agkh,712104,0.00
agkh,705041,0.00
agkh,875418,100.00
agkh,750263,100.00
zsdy,542150,63
zsdy,373971,44
zsdy,658468,27
zsdy,946387,43
zsdy,505926,0
zsdy,127232,0
zsdy,911293,74
zsdy,377866,57
zsdy,387235,76
zsdy,467599,20
zsdy,519908,37
zsdy,734480,78
zsdy,346223,43
zsdy,995874,60
zsdy,770733,78
zsdy,559338,48
zsdy,598061,77
zsdy,253839,63
zsdy,531022,78
zsdy,481992,73
zsdy,145065,31
zsdy,683139,73
zsdy,380881,49
zsdy,128970,82
zsdy,123574,65
zsdy,958376,53
zsdy,418441,0
zsdy,521522,54
zsdy,222278,60
zsdy,847811,83
zsdy,231800,60
zsdy,127890,0
zsdy,756598,59
zsdy,247967,0
zsdy,592100,53
zsdy,445278,56
zsdy,193426,58
zsdy,278226,58
qysi,555922,50
qysi,431713,78
qysi,836671,57
qysi,310780,94
qysi,993047,95
qysi,194196,62
qysi,869196,73
qysi,258163,37
qysi,584645,63
qysi,553852,94
qysi,233385,102
qysi,925104,50
qysi,748462,88
qysi,517185,38
qysi,363790,68
qkeo,428897,100.00
qkeo,983223,100.00
qkeo,953999,100.00
qkeo,411094,100.00
qkeo,816481,100.00
qkeo,677167,100.00
qkeo,862167,100.00
qkeo,874335,100.00
qkeo,172631,100.00
qkeo,892732,100.00
qkeo,331613,100.00
qkeo,644453,100.00
qkeo,367948,100.00
qkeo,211587,100.00
qkeo,345995,100.00
qkeo,804534,100.00
qkeo,693901,100.00
qkeo,724477,100.00
qkeo,663816,100.00
qkeo,875418,100.00
qkeo,750263,100.00
qkeo,951965,100.00
qkeo,156945,100.00
qkeo,830804,100.00
qkeo,556099,100.00
qkeo,882265,100.00
qkeo,139792,100.00
qkeo,355979,100.00
qkeo,559932,100.00
qkeo,723664,100.00
qkeo,199655,100.00
qkeo,712422,100.00
qkeo,257376,100.00
qkeo,727858,100.00
qkeo,225755,100.00
qkeo,671403,100.00
qkeo,606148,100.00
qkeo,246870,100.00
qkeo,130401,100.00
qkeo,276992,100.00
qkeo,773600,100.00
qkeo,698499,100.00
qkeo,257334,100.00
qkeo,308131,100.00
qkeo,656197,100.00
qkeo,215743,100.00
qkeo,566291,66.67
qkeo,452620,66.67
qkeo,478273,66.67
qkeo,491708,66.67
qkeo,215162,66.67
qkeo,564136,66.67
qkeo,185085,33.33
qkeo,116096,33.33
qkeo,373375,33.33
qkeo,466691,0.00
qkeo,315114,0.00
qkeo,961981,0.00
qkeo,984612,0.00
qkeo,693920,0.00
qkeo,949933,0.00
qkeo,827644,0.00
qkeo,228079,0.00
qkeo,331496,0.00
qkeo,594660,0.00
qkeo,423136,0.00
qkeo,535624,0.00
qkeo,744029,0.00
qkeo,573432,0.00
qkeo,768442,0.00
qkeo,370819,0.00
qkeo,449058,0.00
qkeo,149521,0.00
qkeo,762232,0.00
qkeo,450041,0.00
qkeo,512410,0.00
qkeo,419781,0.00
qkeo,221151,0.00
qkeo,131725,0.00
qkeo,980166,0.00
qkeo,469385,0.00
qkeo,993688,0.00
qkeo,660065,0.00
qkeo,304460,0.00
qkeo,718775,0.00
qkeo,165785,0.00
qkeo,396093,0.00
qkeo,257127,0.00
qkeo,360107,0.00
qkeo,712104,0.00
qkeo,705041,0.00
wtef,428897,100.00
wtef,983223,100.00
wtef,953999,100.00
wtef,411094,100.00
wtef,816481,100.00
wtef,677167,100.00
wtef,862167,100.00
wtef,874335,100.00
wtef,172631,100.00
wtef,892732,100.00
wtef,331613,100.00
wtef,644453,100.00
wtef,367948,100.00
wtef,211587,100.00
wtef,345995,100.00
wtef,804534,100.00
wtef,693901,100.00
wtef,724477,100.00
wtef,663816,100.00
wtef,875418,100.00
wtef,750263,100.00
wtef,951965,100.00
wtef,156945,100.00
wtef,830804,100.00
wtef,556099,100.00
wtef,882265,100.00
wtef,139792,100.00
wtef,355979,100.00
wtef,559932,100.00
wtef,723664,100.00
wtef,199655,100.00
wtef,712422,100.00
wtef,257376,100.00
wtef,727858,100.00
wtef,225755,100.00
wtef,671403,100.00
wtef,606148,100.00
wtef,246870,100.00
wtef,130401,100.00
wtef,276992,100.00
wtef,773600,100.00
wtef,698499,100.00
wtef,257334,100.00
wtef,308131,100.00
wtef,656197,100.00
wtef,215743,100.00
wtef,566291,100.00
wtef,452620,100.00
wtef,478273,100.00
wtef,491708,100.00
wtef,215162,100.00
wtef,564136,0.00
wtef,185085,100.00
wtef,116096,100.00
wtef,373375,100.00
wtef,466691,0.00
wtef,315114,0.00
wtef,961981,0.00
wtef,984612,0.00
wtef,693920,0.00
wtef,949933,0.00
wtef,827644,0.00
wtef,228079,0.00
wtef,331496,0.00
wtef,594660,100.00
wtef,423136,0.00
wtef,535624,0.00
wtef,744029,0.00
wtef,573432,0.00
wtef,768442,0.00
wtef,370819,100.00
wtef,449058,0.00
wtef,149521,0.00
wtef,762232,0.00
wtef,450041,0.00
wtef,512410,0.00
wtef,419781,0.00
wtef,221151,0.00
wtef,131725,0.00
wtef,980166,0.00
wtef,469385,0.00
wtef,993688,0.00
wtef,660065,0.00
wtef,304460,0.00
wtef,718775,0.00
wtef,165785,0.00
wtef,396093,0.00
wtef,257127,0.00
wtef,360107,0.00
wtef,712104,0.00
wtef,705041,0.00
sfsx,130401,100.00
sfsx,644453,100.00
sfsx,953999,100.00
sfsx,816481,100.00
sfsx,411094,100.00
sfsx,874335,100.00
sfsx,712422,100.00
sfsx,677167,100.00
sfsx,276992,100.00
sfsx,345995,100.00
sfsx,804534,100.00
sfsx,257376,100.00
sfsx,724477,100.00
sfsx,983223,100.00
sfsx,355979,100.00
sfsx,559932,100.00
sfsx,491708,100.00
sfsx,428897,100.00
sfsx,466691,100.00
sfsx,185085,100.00
sfsx,156945,100.00
sfsx,830804,100.00
sfsx,892732,100.00
sfsx,331613,100.00
sfsx,246870,100.00
sfsx,773600,100.00
sfsx,139792,100.00
sfsx,373375,100.00
sfsx,211587,100.00
sfsx,723664,100.00
sfsx,862167,100.00
sfsx,199655,100.00
sfsx,727858,100.00
sfsx,875418,100.00
sfsx,750263,100.00
sfsx,172631,66.67
sfsx,566291,66.67
sfsx,556099,66.67
sfsx,478273,66.67
sfsx,698499,66.67
sfsx,693901,66.67
sfsx,656197,66.67
sfsx,951965,33.33
sfsx,452620,33.33
sfsx,228079,33.33
sfsx,116096,33.33
sfsx,370819,33.33
sfsx,225755,33.33
sfsx,215162,33.33
sfsx,762232,0.00
sfsx,257334,0.00
sfsx,315114,0.00
sfsx,961981,0.00
sfsx,984612,0.00
sfsx,693920,0.00
sfsx,949933,0.00
sfsx,827644,0.00
sfsx,882265,0.00
sfsx,331496,0.00
sfsx,367948,0.00
sfsx,594660,0.00
sfsx,423136,0.00
sfsx,535624,0.00
sfsx,744029,0.00
sfsx,573432,0.00
sfsx,768442,0.00
sfsx,449058,0.00
sfsx,149521,0.00
sfsx,450041,0.00
sfsx,512410,0.00
sfsx,308131,0.00
sfsx,419781,0.00
sfsx,221151,0.00
sfsx,131725,0.00
sfsx,215743,100.00
sfsx,671403,33.33
sfsx,980166,0.00
sfsx,469385,0.00
sfsx,606148,0.00
sfsx,993688,0.00
sfsx,660065,0.00
sfsx,304460,0.00
sfsx,718775,0.00
sfsx,663816,0.00
sfsx,564136,0.00
sfsx,165785,0.00
sfsx,396093,0.00
sfsx,257127,0.00
sfsx,360107,0.00
sfsx,712104,0.00
sfsx,705041,0.00
ddcb,130401,100.00
ddcb,644453,100.00
ddcb,953999,100.00
ddcb,816481,100.00
ddcb,411094,100.00
ddcb,874335,100.00
ddcb,712422,100.00
ddcb,677167,100.00
ddcb,276992,100.00
ddcb,345995,100.00
ddcb,804534,100.00
ddcb,257376,100.00
ddcb,724477,100.00
ddcb,983223,100.00
ddcb,355979,100.00
ddcb,559932,100.00
ddcb,491708,100.00
ddcb,428897,100.00
ddcb,466691,100.00
ddcb,185085,100.00
ddcb,156945,100.00
ddcb,830804,100.00
ddcb,892732,100.00
ddcb,331613,100.00
ddcb,246870,100.00
ddcb,773600,100.00
ddcb,139792,100.00
ddcb,373375,100.00
ddcb,211587,100.00
ddcb,723664,100.00
ddcb,862167,100.00
ddcb,199655,100.00
ddcb,727858,100.00
ddcb,875418,100.00
ddcb,750263,100.00
ddcb,172631,100.00
ddcb,566291,100.00
ddcb,556099,100.00
ddcb,478273,100.00
ddcb,698499,100.00
ddcb,693901,100.00
ddcb,656197,100.00
ddcb,951965,100.00
ddcb,452620,100.00
ddcb,228079,100.00
ddcb,116096,100.00
ddcb,370819,100.00
ddcb,225755,100.00
ddcb,215162,100.00
ddcb,762232,100.00
ddcb,257334,100.00
ddcb,315114,0.00
ddcb,961981,0.00
ddcb,984612,0.00
ddcb,693920,0.00
ddcb,949933,0.00
ddcb,827644,0.00
ddcb,882265,0.00
ddcb,331496,0.00
ddcb,367948,0.00
ddcb,594660,100.00
ddcb,423136,0.00
ddcb,535624,0.00
ddcb,744029,0.00
ddcb,573432,0.00
ddcb,768442,0.00
ddcb,449058,0.00
ddcb,149521,0.00
ddcb,450041,0.00
ddcb,512410,0.00
ddcb,308131,0.00
ddcb,419781,0.00
ddcb,221151,0.00
ddcb,131725,0.00
ddcb,215743,100.00
ddcb,671403,100.00
ddcb,980166,0.00
ddcb,469385,0.00
ddcb,606148,0.00
ddcb,993688,0.00
ddcb,660065,0.00
ddcb,304460,0.00
ddcb,718775,0.00
ddcb,663816,0.00
ddcb,564136,0.00
ddcb,165785,0.00
ddcb,396093,0.00
ddcb,257127,0.00
ddcb,360107,0.00
ddcb,712104,0.00
ddcb,705041,0.00
fraf,373375,81
fraf,478273,90
fraf,246870,90
fraf,953999,90
fraf,671403,90
fraf,830804,90
fraf,411094,90
fraf,875418,90
fraf,874335,90
fraf,862167,90
fraf,331613,90
fraf,276992,90
fraf,566291,90
fraf,225755,90
fraf,727858,90
fraf,804534,90
fraf,257376,90
fraf,419781,90
fraf,367948,90
fraf,698499,90
fraf,762232,90
fraf,491708,90
fraf,980166,90
fraf,360107,90
fraf,750263,90
fraf,663816,90
fraf,257334,90
fraf,130401,91
fraf,215162,91
fraf,185085,91
fraf,816481,91
fraf,712422,91
fraf,211587,91
fraf,882265,91
fraf,656197,91
fraf,951965,91
fraf,983223,91
fraf,606148,91
fraf,428897,91
fraf,450041,91
fraf,644453,92
fraf,304460,92
fraf,215743,92
fraf,677167,92
fraf,693901,92
fraf,172631,92
fraf,892732,92
fraf,199655,92
fraf,355979,92
fraf,559932,92
fraf,116096,92
fraf,139792,92
fraf,156945,93
fraf,723664,94
fraf,594660,94
fraf,345995,94
fraf,308131,94
fraf,466691,94
fraf,452620,95
fraf,556099,95
fraf,724477,95
fraf,315114,96
fraf,370819,93
fraf,165785,0
fraf,469385,0
fraf,773600,93
fraf,512410,0
fraf,396093,0
fraf,423136,0
fraf,228079,0
fraf,573432,0
fraf,705041,0
fraf,693920,0
fraf,149521,0
fraf,660065,0
fraf,257127,0
fraf,961981,0
fraf,984612,0
fraf,221151,0
fraf,744029,0
fraf,535624,0
fraf,331496,0
fraf,768442,0
fraf,449058,0
fraf,718775,0
fraf,564136,0
fraf,993688,0
fraf,712104,0
fraf,949933,0
fraf,827644,0
fraf,131725,0
ydcm,246870,100.00
ydcm,556099,100.00
ydcm,644453,100.00
ydcm,345995,100.00
ydcm,804534,100.00
ydcm,199655,100.00
ydcm,693901,100.00
ydcm,724477,100.00
ydcm,215743,100.00
ydcm,671403,100.00
ydcm,466691,100.00
ydcm,172631,100.00
ydcm,951965,100.00
ydcm,156945,100.00
ydcm,452620,100.00
ydcm,953999,100.00
ydcm,130401,100.00
ydcm,276992,100.00
ydcm,773600,100.00
ydcm,370819,100.00
ydcm,355979,100.00
ydcm,491708,100.00
ydcm,257334,100.00
ydcm,308131,100.00
ydcm,559932,100.00
ydcm,723664,100.00
ydcm,862167,100.00
ydcm,712422,100.00
ydcm,257376,100.00
ydcm,656197,100.00
ydcm,874335,100.00
ydcm,606148,100.00
ydcm,663816,100.00
ydcm,185085,66.67
ydcm,892732,66.67
ydcm,983223,66.67
ydcm,331613,66.67
ydcm,228079,66.67
ydcm,411094,66.67
ydcm,882265,66.67
ydcm,478273,66.67
ydcm,139792,66.67
ydcm,367948,66.67
ydcm,816481,66.67
ydcm,698499,66.67
ydcm,211587,66.67
ydcm,727858,66.67
ydcm,215162,66.67
ydcm,830804,33.33
ydcm,566291,33.33
ydcm,116096,33.33
ydcm,677167,33.33
ydcm,564136,33.33
ydcm,875418,33.33
ydcm,225755,0.00
ydcm,750263,0.00
ydcm,428897,0.00
ydcm,315114,0.00
ydcm,961981,0.00
ydcm,984612,0.00
ydcm,693920,0.00
ydcm,949933,0.00
ydcm,827644,0.00
ydcm,331496,0.00
ydcm,373375,0.00
ydcm,594660,0.00
ydcm,423136,0.00
ydcm,535624,0.00
ydcm,744029,0.00
ydcm,573432,0.00
ydcm,768442,0.00
ydcm,449058,0.00
ydcm,149521,0.00
ydcm,762232,0.00
ydcm,450041,0.00
ydcm,512410,0.00
ydcm,419781,0.00
ydcm,221151,0.00
ydcm,131725,0.00
ydcm,980166,0.00
ydcm,469385,0.00
ydcm,993688,0.00
ydcm,660065,0.00
ydcm,304460,0.00
ydcm,718775,0.00
ydcm,165785,0.00
ydcm,396093,0.00
ydcm,257127,0.00
ydcm,360107,0.00
ydcm,712104,0.00
ydcm,705041,0.00
uwgh,246870,100.00
uwgh,556099,100.00
uwgh,644453,100.00
uwgh,345995,100.00
uwgh,804534,100.00
uwgh,199655,100.00
uwgh,693901,100.00
uwgh,724477,100.00
uwgh,215743,100.00
uwgh,671403,100.00
uwgh,466691,100.00
uwgh,172631,100.00
uwgh,951965,100.00
uwgh,156945,100.00
uwgh,452620,100.00
uwgh,953999,100.00
uwgh,130401,0.00
uwgh,276992,100.00
uwgh,773600,100.00
uwgh,370819,100.00
uwgh,355979,100.00
uwgh,491708,100.00
uwgh,257334,100.00
uwgh,308131,100.00
uwgh,559932,100.00
uwgh,723664,100.00
uwgh,862167,100.00
uwgh,712422,100.00
uwgh,257376,100.00
uwgh,656197,100.00
uwgh,874335,100.00
uwgh,606148,100.00
uwgh,663816,100.00
uwgh,185085,100.00
uwgh,892732,100.00
uwgh,983223,100.00
uwgh,331613,100.00
uwgh,228079,100.00
uwgh,411094,100.00
uwgh,882265,100.00
uwgh,478273,100.00
uwgh,139792,100.00
uwgh,367948,100.00
uwgh,816481,100.00
uwgh,698499,100.00
uwgh,211587,100.00
uwgh,727858,100.00
uwgh,215162,100.00
uwgh,830804,100.00
uwgh,566291,100.00
uwgh,116096,100.00
uwgh,677167,100.00
uwgh,564136,100.00
uwgh,875418,100.00
uwgh,225755,100.00
uwgh,750263,100.00
uwgh,428897,0.00
uwgh,315114,0.00
uwgh,961981,0.00
uwgh,984612,0.00
uwgh,693920,0.00
uwgh,949933,0.00
uwgh,827644,0.00
uwgh,331496,0.00
uwgh,373375,0.00
uwgh,594660,100.00
uwgh,423136,0.00
uwgh,535624,0.00
uwgh,744029,0.00
uwgh,573432,0.00
uwgh,768442,0.00
uwgh,449058,0.00
uwgh,149521,0.00
uwgh,762232,0.00
uwgh,450041,0.00
uwgh,512410,0.00
uwgh,419781,0.00
uwgh,221151,0.00
uwgh,131725,0.00
uwgh,980166,0.00
uwgh,469385,0.00
uwgh,993688,0.00
uwgh,660065,0.00
uwgh,304460,0.00
uwgh,718775,0.00
uwgh,165785,0.00
uwgh,396093,0.00
uwgh,257127,0.00
uwgh,360107,0.00
uwgh,712104,0.00
uwgh,705041,0.00
fkub,185085,100.00
fkub,830804,100.00
fkub,556099,100.00
fkub,491708,100.00
fkub,345995,100.00
fkub,804534,100.00
fkub,712422,100.00
fkub,693901,100.00
fkub,215743,100.00
fkub,727858,100.00
fkub,225755,100.00
fkub,466691,100.00
fkub,172631,100.00
fkub,566291,100.00
fkub,983223,100.00
fkub,953999,100.00
fkub,130401,100.00
fkub,276992,100.00
fkub,411094,100.00
fkub,882265,100.00
fkub,644453,100.00
fkub,116096,100.00
fkub,594660,100.00
fkub,677167,100.00
fkub,370819,100.00
fkub,559932,100.00
fkub,723664,100.00
fkub,199655,100.00
fkub,257376,100.00
fkub,724477,100.00
fkub,874335,100.00
fkub,671403,100.00
fkub,663816,100.00
fkub,156945,66.67
fkub,892732,66.67
fkub,331613,66.67
fkub,773600,66.67
fkub,478273,66.67
fkub,139792,66.67
fkub,816481,66.67
fkub,698499,66.67
fkub,355979,66.67
fkub,211587,66.67
fkub,257334,66.67
fkub,862167,66.67
fkub,419781,66.67
fkub,656197,66.67
fkub,606148,66.67
fkub,875418,66.67
fkub,750263,66.67
fkub,246870,33.33
fkub,762232,33.33
fkub,308131,33.33
fkub,360107,33.33
fkub,428897,0.00
fkub,951965,0.00
fkub,315114,0.00
fkub,961981,0.00
fkub,452620,0.00
fkub,984612,0.00
fkub,693920,0.00
fkub,949933,0.00
fkub,827644,0.00
fkub,228079,0.00
fkub,331496,0.00
fkub,373375,0.00
fkub,367948,0.00
fkub,423136,0.00
fkub,535624,0.00
fkub,744029,0.00
fkub,573432,0.00
fkub,768442,0.00
fkub,449058,0.00
fkub,149521,0.00
fkub,450041,0.00
fkub,512410,0.00
fkub,221151,0.00
fkub,131725,0.00
fkub,215162,0.00
fkub,980166,0.00
fkub,469385,0.00
fkub,993688,0.00
fkub,660065,0.00
fkub,304460,0.00
fkub,718775,0.00
fkub,564136,0.00
fkub,165785,0.00
fkub,396093,0.00
fkub,257127,0.00
fkub,712104,0.00
fkub,705041,0.00
isfo,185085,100.00
isfo,830804,100.00
isfo,556099,100.00
isfo,491708,100.00
isfo,345995,100.00
isfo,804534,100.00
isfo,712422,100.00
isfo,693901,100.00
isfo,215743,100.00
isfo,727858,100.00
isfo,225755,100.00
isfo,466691,100.00
isfo,172631,100.00
isfo,566291,100.00
isfo,983223,100.00
isfo,953999,100.00
isfo,130401,100.00
isfo,276992,100.00
isfo,411094,100.00
isfo,882265,100.00
isfo,644453,100.00
isfo,116096,100.00
isfo,594660,100.00
isfo,677167,100.00
isfo,370819,100.00
isfo,559932,100.00
isfo,723664,100.00
isfo,199655,100.00
isfo,257376,100.00
isfo,724477,100.00
isfo,874335,100.00
isfo,671403,100.00
isfo,663816,100.00
isfo,156945,100.00
isfo,892732,0.00
isfo,331613,100.00
isfo,773600,100.00
isfo,478273,100.00
isfo,139792,100.00
isfo,816481,0.00
isfo,698499,100.00
isfo,355979,100.00
isfo,211587,100.00
isfo,257334,100.00
isfo,862167,0.00
isfo,419781,0.00
isfo,656197,0.00
isfo,606148,100.00
isfo,875418,100.00
isfo,750263,100.00
isfo,246870,0.00
isfo,762232,0.00
isfo,308131,100.00
isfo,360107,0.00
isfo,428897,0.00
isfo,951965,0.00
isfo,315114,0.00
isfo,961981,0.00
isfo,452620,100.00
isfo,984612,0.00
isfo,693920,0.00
isfo,949933,0.00
isfo,827644,0.00
isfo,228079,0.00
isfo,331496,0.00
isfo,373375,0.00
isfo,367948,0.00
isfo,423136,0.00
isfo,535624,0.00
isfo,744029,0.00
isfo,573432,0.00
isfo,768442,0.00
isfo,449058,0.00
isfo,149521,0.00
isfo,450041,0.00
isfo,512410,0.00
isfo,221151,0.00
isfo,131725,0.00
isfo,215162,0.00
isfo,980166,0.00
isfo,469385,0.00
isfo,993688,0.00
